https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XLM
1580947200,2020-02-06 00:00:00,XLM/USD,0.06884,0.0715,0.0677,0.07082,133252.33,1915122.08
1580860800,2020-02-05 00:00:00,XLM/USD,0.06644,0.06961,0.06644,0.06884,102864.85,1507964.21
1580774400,2020-02-04 00:00:00,XLM/USD,0.06428,0.06841,0.06152,0.06644,120214.98,1844863.13
1580688000,2020-02-03 00:00:00,XLM/USD,0.06368,0.06584,0.0627,0.06428,62393.86,975861.88
1580601600,2020-02-02 00:00:00,XLM/USD,0.06201,0.06649,0.06123,0.06368,219692.76,3431509.86
1580515200,2020-02-01 00:00:00,XLM/USD,0.06099,0.06267,0.06066,0.06201,22172.8,359404.76
1580428800,2020-01-31 00:00:00,XLM/USD,0.06282,0.06321,0.05998,0.06099,98916.76,1608895.41
1580342400,2020-01-30 00:00:00,XLM/USD,0.06091,0.06343,0.05988,0.06282,171669.61,2763529.74
1580256000,2020-01-29 00:00:00,XLM/USD,0.06068,0.06306,0.06009,0.06091,62879.82,1025008.1
1580169600,2020-01-28 00:00:00,XLM/USD,0.05969,0.06192,0.05909,0.06068,68817.69,1140494.82
1580083200,2020-01-27 00:00:00,XLM/USD,0.05844,0.061,0.05804,0.05969,53786.91,901991.13
1579996800,2020-01-26 00:00:00,XLM/USD,0.05627,0.05868,0.05583,0.05844,142435.19,2471266.89
1579910400,2020-01-25 00:00:00,XLM/USD,0.05703,0.05716,0.05555,0.05627,36518.78,650123.43
1579824000,2020-01-24 00:00:00,XLM/USD,0.05804,0.05863,0.05493,0.05703,132902.86,2342731.09
1579737600,2020-01-23 00:00:00,XLM/USD,0.06139,0.06139,0.05695,0.05804,193668.35,3308692.22
1579651200,2020-01-22 00:00:00,XLM/USD,0.06287,0.06358,0.06085,0.06139,15195.61,244709.27
1579564800,2020-01-21 00:00:00,XLM/USD,0.06267,0.06446,0.0615,0.06287,72514.22,1145771.63
1579478400,2020-01-20 00:00:00,XLM/USD,0.0601,0.06488,0.05947,0.06267,147913.15,2344739.49
1579392000,2020-01-19 00:00:00,XLM/USD,0.0613,0.06611,0.05826,0.0601,281393.0,4606893.26
1579305600,2020-01-18 00:00:00,XLM/USD,0.06091,0.06601,0.05755,0.0613,233279.62,3730094.38
1579219200,2020-01-17 00:00:00,XLM/USD,0.05374,0.0645,0.05314,0.06091,443675.07,7418423.68
1579132800,2020-01-16 00:00:00,XLM/USD,0.05477,0.05488,0.05214,0.05374,53792.24,1013047.29
1579046400,2020-01-15 00:00:00,XLM/USD,0.0525,0.05629,0.05172,0.05477,167537.64,3096867.72
1578960000,2020-01-14 00:00:00,XLM/USD,0.04805,0.05487,0.04805,0.0525,281847.98,5574298.65
1578873600,2020-01-13 00:00:00,XLM/USD,0.04882,0.04898,0.04757,0.04805,18813.01,391763.28
1578787200,2020-01-12 00:00:00,XLM/USD,0.04812,0.04918,0.04805,0.04882,12009.12,246488.21
1578700800,2020-01-11 00:00:00,XLM/USD,0.04796,0.04951,0.04736,0.0485,35246.78,730685.23
1578614400,2020-01-10 00:00:00,XLM/USD,0.04733,0.04816,0.04556,0.04796,23673.23,502917.06
1578528000,2020-01-09 00:00:00,XLM/USD,0.0473,0.04821,0.047,0.04733,7340.09,153989.24
1578441600,2020-01-08 00:00:00,XLM/USD,0.04844,0.04937,0.0469,0.0473,32357.23,673920.02
1578355200,2020-01-07 00:00:00,XLM/USD,0.05036,0.0511,0.04751,0.04844,50907.95,1029448.01
1578268800,2020-01-06 00:00:00,XLM/USD,0.0455,0.05036,0.04538,0.05036,77122.55,1580160.47
1578182400,2020-01-05 00:00:00,XLM/USD,0.04564,0.04635,0.04536,0.0455,13725.91,299668.37
1578096000,2020-01-04 00:00:00,XLM/USD,0.04589,0.04598,0.04513,0.0456,15367.0,338379.55
1578009600,2020-01-03 00:00:00,XLM/USD,0.04374,0.04589,0.04358,0.04589,9866.34,219121.48
1577923200,2020-01-02 00:00:00,XLM/USD,0.04543,0.04543,0.04374,0.04374,9675.58,218983.74
1577836800,2020-01-01 00:00:00,XLM/USD,0.04514,0.04572,0.0449,0.04543,10217.54,225744.86
1577750400,2019-12-31 00:00:00,XLM/USD,0.0458,0.04588,0.04474,0.04514,17721.91,391750.16
1577664000,2019-12-30 00:00:00,XLM/USD,0.0465,0.047,0.04555,0.0458,38926.49,842481.36
1577577600,2019-12-29 00:00:00,XLM/USD,0.04594,0.04694,0.04587,0.0465,11073.65,239449.04
1577491200,2019-12-28 00:00:00,XLM/USD,0.04587,0.047,0.04587,0.04595,13279.28,285444.28
1577404800,2019-12-27 00:00:00,XLM/USD,0.04482,0.04599,0.04419,0.04587,7004.18,155698.33
1577318400,2019-12-26 00:00:00,XLM/USD,0.04453,0.04581,0.04424,0.04482,5908.0,131491.19
1577232000,2019-12-25 00:00:00,XLM/USD,0.04508,0.04508,0.04404,0.04453,15157.29,341140.06
1577145600,2019-12-24 00:00:00,XLM/USD,0.04498,0.04574,0.0447,0.04508,22933.34,506893.77
1577059200,2019-12-23 00:00:00,XLM/USD,0.04734,0.04766,0.04472,0.04498,21079.13,454842.26
1576972800,2019-12-22 00:00:00,XLM/USD,0.04552,0.04736,0.04552,0.04734,15657.3,336786.49
1576886400,2019-12-21 00:00:00,XLM/USD,0.0463,0.0465,0.04519,0.04544,21889.71,476729.33
1576800000,2019-12-20 00:00:00,XLM/USD,0.04552,0.04659,0.04504,0.0463,57468.54,1251232.5
1576713600,2019-12-19 00:00:00,XLM/USD,0.04681,0.04726,0.04491,0.04552,15778.9,344310.85
1576627200,2019-12-18 00:00:00,XLM/USD,0.04347,0.04816,0.04208,0.04681,28580.03,630849.75
1576540800,2019-12-17 00:00:00,XLM/USD,0.04735,0.0474,0.04239,0.04347,38950.46,866164.64
1576454400,2019-12-16 00:00:00,XLM/USD,0.0511,0.0511,0.04712,0.04735,76206.31,1575533.38
1576368000,2019-12-15 00:00:00,XLM/USD,0.0509,0.05162,0.05065,0.0511,3891.2,76196.43
1576281600,2019-12-14 00:00:00,XLM/USD,0.05296,0.05296,0.0505,0.05109,39267.4,763378.33
1576195200,2019-12-13 00:00:00,XLM/USD,0.05231,0.05313,0.0521,0.05296,10365.17,196725.56
1576108800,2019-12-12 00:00:00,XLM/USD,0.05285,0.05318,0.05147,0.05227,15444.5,293241.74
1576022400,2019-12-11 00:00:00,XLM/USD,0.05341,0.05402,0.05279,0.05285,6166.68,115775.23
1575936000,2019-12-10 00:00:00,XLM/USD,0.05463,0.05463,0.05248,0.05341,39491.32,739787.76
1575849600,2019-12-09 00:00:00,XLM/USD,0.05689,0.05689,0.05428,0.05463,27982.1,502433.05
1575763200,2019-12-08 00:00:00,XLM/USD,0.05584,0.05689,0.0551,0.05689,22572.71,402475.13
1575676800,2019-12-07 00:00:00,XLM/USD,0.05592,0.05654,0.05568,0.05584,6223.6,110805.29
1575590400,2019-12-06 00:00:00,XLM/USD,0.05548,0.0564,0.05502,0.05592,7866.46,141332.21
1575504000,2019-12-05 00:00:00,XLM/USD,0.05497,0.056,0.05466,0.05552,3663.46,66244.24
1575417600,2019-12-04 00:00:00,XLM/USD,0.05641,0.05778,0.05435,0.05497,12306.31,222409.14
1575331200,2019-12-03 00:00:00,XLM/USD,0.05623,0.05664,0.05539,0.05641,22482.74,401438.22
1575244800,2019-12-02 00:00:00,XLM/USD,0.05798,0.05798,0.056,0.05623,25361.91,447060.07
1575158400,2019-12-01 00:00:00,XLM/USD,0.0577,0.05803,0.05564,0.05798,8409.58,147872.87
1575072000,2019-11-30 00:00:00,XLM/USD,0.05971,0.05971,0.05691,0.0577,11346.21,195616.9
1574985600,2019-11-29 00:00:00,XLM/USD,0.05833,0.0602,0.05787,0.05971,11372.44,192845.57
1574899200,2019-11-28 00:00:00,XLM/USD,0.05861,0.05925,0.05796,0.05822,9419.63,160840.4
1574812800,2019-11-27 00:00:00,XLM/USD,0.0573,0.05988,0.05543,0.05861,30338.71,519531.35
1574726400,2019-11-26 00:00:00,XLM/USD,0.05787,0.05832,0.05615,0.0573,54469.93,956744.29
1574640000,2019-11-25 00:00:00,XLM/USD,0.05596,0.05978,0.05384,0.05787,147043.99,2577005.38
1574553600,2019-11-24 00:00:00,XLM/USD,0.06142,0.06227,0.05555,0.05596,107205.96,1897673.4
1574467200,2019-11-23 00:00:00,XLM/USD,0.05933,0.06241,0.05823,0.06142,45248.99,744779.08
1574380800,2019-11-22 00:00:00,XLM/USD,0.06114,0.06146,0.05332,0.05933,97561.63,1700347.07
1574294400,2019-11-21 00:00:00,XLM/USD,0.06392,0.06393,0.05778,0.06099,103413.16,1708555.69
1574208000,2019-11-20 00:00:00,XLM/USD,0.06586,0.06626,0.06392,0.06392,17869.97,273806.01
1574121600,2019-11-19 00:00:00,XLM/USD,0.06744,0.06744,0.06379,0.06586,64276.06,982309.14
1574035200,2019-11-18 00:00:00,XLM/USD,0.07206,0.07206,0.0645,0.06744,97533.97,1448809.78
1573948800,2019-11-17 00:00:00,XLM/USD,0.07158,0.07306,0.07158,0.07206,39061.93,540541.89
1573862400,2019-11-16 00:00:00,XLM/USD,0.07253,0.07261,0.0714,0.07158,18288.29,254189.11
1573776000,2019-11-15 00:00:00,XLM/USD,0.0738,0.07507,0.071,0.07253,93946.85,1290740.74
1573689600,2019-11-14 00:00:00,XLM/USD,0.07551,0.07622,0.07224,0.07402,55110.76,749470.87
1573603200,2019-11-13 00:00:00,XLM/USD,0.07716,0.07798,0.07533,0.07551,43579.16,569531.65
1573516800,2019-11-12 00:00:00,XLM/USD,0.07992,0.08291,0.0745,0.07716,93848.05,1210999.28
1573430400,2019-11-11 00:00:00,XLM/USD,0.0792,0.08126,0.07614,0.07992,187331.11,2388403.11
1573344000,2019-11-10 00:00:00,XLM/USD,0.07293,0.08126,0.07293,0.0792,197958.58,2533234.84
1573257600,2019-11-09 00:00:00,XLM/USD,0.07159,0.0765,0.0708,0.07293,39649.95,544818.91
1573171200,2019-11-08 00:00:00,XLM/USD,0.07436,0.07687,0.0684,0.07159,106247.6,1470332.02
1573084800,2019-11-07 00:00:00,XLM/USD,0.07719,0.07728,0.07261,0.07439,156244.63,2082474.76
1572998400,2019-11-06 00:00:00,XLM/USD,0.08229,0.08299,0.07665,0.07719,254358.35,3215838.04
1572912000,2019-11-05 00:00:00,XLM/USD,0.07941,0.08796,0.07759,0.08229,758942.5,9164523.17
1572825600,2019-11-04 00:00:00,XLM/USD,0.06837,0.07989,0.06781,0.07941,359036.41,4857134.73
1572739200,2019-11-03 00:00:00,XLM/USD,0.07102,0.0725,0.06827,0.06837,58272.49,832491.81
1572652800,2019-11-02 00:00:00,XLM/USD,0.06993,0.0715,0.06935,0.07102,55507.06,787724.59
1572566400,2019-11-01 00:00:00,XLM/USD,0.06513,0.07339,0.06513,0.06993,130492.11,1852755.68
1572480000,2019-10-31 00:00:00,XLM/USD,0.06392,0.06535,0.06237,0.06535,33386.14,522245.46
1572393600,2019-10-30 00:00:00,XLM/USD,0.0667,0.06718,0.06313,0.06392,38258.31,593608.34
1572307200,2019-10-29 00:00:00,XLM/USD,0.06457,0.0703,0.06457,0.0667,122703.68,1834814.12
1572220800,2019-10-28 00:00:00,XLM/USD,0.06516,0.06898,0.06386,0.06457,135570.69,2057068.4
1572134400,2019-10-27 00:00:00,XLM/USD,0.06289,0.06585,0.06216,0.06516,87096.44,1359793.09
1572048000,2019-10-26 00:00:00,XLM/USD,0.06456,0.06749,0.062,0.06289,70884.15,1091102.72
1571961600,2019-10-25 00:00:00,XLM/USD,0.06066,0.0663,0.05973,0.06456,69883.18,1096809.41
1571875200,2019-10-24 00:00:00,XLM/USD,0.0597,0.0617,0.05849,0.06066,35479.68,588971.94
1571788800,2019-10-23 00:00:00,XLM/USD,0.06334,0.06352,0.05715,0.0597,37024.06,619462.73
1571702400,2019-10-22 00:00:00,XLM/USD,0.06412,0.065,0.06293,0.06334,57640.95,903058.46
1571616000,2019-10-21 00:00:00,XLM/USD,0.06317,0.06443,0.06291,0.06412,36500.68,574208.28
1571529600,2019-10-20 00:00:00,XLM/USD,0.06276,0.064,0.06217,0.06317,13249.88,209662.42
1571443200,2019-10-19 00:00:00,XLM/USD,0.06374,0.06417,0.06244,0.06276,8034.26,127137.34
1571356800,2019-10-18 00:00:00,XLM/USD,0.06523,0.06523,0.06176,0.06374,29795.36,473097.59
1571270400,2019-10-17 00:00:00,XLM/USD,0.062,0.06526,0.06107,0.06523,41036.04,641392.37
1571184000,2019-10-16 00:00:00,XLM/USD,0.06395,0.06464,0.06026,0.062,50028.29,804604.91
1571097600,2019-10-15 00:00:00,XLM/USD,0.06653,0.06688,0.0627,0.06395,87633.68,1347209.48
1571011200,2019-10-14 00:00:00,XLM/USD,0.06139,0.06665,0.06116,0.06653,42692.4,673913.31
1570924800,2019-10-13 00:00:00,XLM/USD,0.06122,0.06261,0.06094,0.06139,8687.62,139738.57
1570838400,2019-10-12 00:00:00,XLM/USD,0.06,0.06167,0.06,0.06122,6195.13,101035.47
1570752000,2019-10-11 00:00:00,XLM/USD,0.06159,0.0627,0.05938,0.06,19499.07,322760.94
1570665600,2019-10-10 00:00:00,XLM/USD,0.06335,0.06395,0.06123,0.06159,12552.49,200189.97
1570579200,2019-10-09 00:00:00,XLM/USD,0.06209,0.065,0.06127,0.06335,68013.37,1069572.17
1570492800,2019-10-08 00:00:00,XLM/USD,0.06263,0.06413,0.06093,0.06209,30481.95,487206.22
1570406400,2019-10-07 00:00:00,XLM/USD,0.05831,0.0636,0.05806,0.06263,53457.27,858364.25
1570320000,2019-10-06 00:00:00,XLM/USD,0.059,0.05943,0.05723,0.05831,22119.58,381397.44
1570233600,2019-10-05 00:00:00,XLM/USD,0.05965,0.05965,0.05841,0.059,16556.65,280648.81
1570147200,2019-10-04 00:00:00,XLM/USD,0.05898,0.06009,0.058,0.05965,14111.83,239081.36
1570060800,2019-10-03 00:00:00,XLM/USD,0.0602,0.0602,0.05814,0.05898,19055.77,321852.06
1569974400,2019-10-02 00:00:00,XLM/USD,0.05929,0.0602,0.05779,0.0602,11309.47,192704.92
1569888000,2019-10-01 00:00:00,XLM/USD,0.06198,0.06237,0.05841,0.05929,47520.18,782906.68
1569801600,2019-09-30 00:00:00,XLM/USD,0.058,0.06205,0.05667,0.06198,36894.35,613187.82
1569715200,2019-09-29 00:00:00,XLM/USD,0.05845,0.05863,0.05692,0.058,7837.71,135745.2
1569628800,2019-09-28 00:00:00,XLM/USD,0.05867,0.05949,0.05746,0.05845,12279.22,209292.0
1569542400,2019-09-27 00:00:00,XLM/USD,0.05931,0.0598,0.05614,0.05867,46310.75,796794.4
1569456000,2019-09-26 00:00:00,XLM/USD,0.05765,0.06236,0.05415,0.05931,130878.38,2240461.06
1569369600,2019-09-25 00:00:00,XLM/USD,0.0531,0.05996,0.05222,0.05765,142879.7,2597042.62
1569283200,2019-09-24 00:00:00,XLM/USD,0.06344,0.06489,0.05161,0.0531,344990.06,6051086.78
1569196800,2019-09-23 00:00:00,XLM/USD,0.06825,0.06936,0.06344,0.06344,126499.84,1901362.16
1569110400,2019-09-22 00:00:00,XLM/USD,0.07001,0.07013,0.067,0.06825,127580.53,1871562.65
1569024000,2019-09-21 00:00:00,XLM/USD,0.07271,0.07402,0.06965,0.07001,89274.81,1246327.94
1568937600,2019-09-20 00:00:00,XLM/USD,0.08095,0.08133,0.07093,0.07271,349406.28,4683211.99
1568851200,2019-09-19 00:00:00,XLM/USD,0.0835,0.08888,0.0745,0.08095,562243.9,6893922.75
1568764800,2019-09-18 00:00:00,XLM/USD,0.06391,0.0899,0.06391,0.0835,528192.48,6560058.85
1568678400,2019-09-17 00:00:00,XLM/USD,0.05867,0.06688,0.0583,0.06391,76420.74,1210493.14
1568592000,2019-09-16 00:00:00,XLM/USD,0.05828,0.05932,0.05806,0.05867,12452.09,212125.86
1568505600,2019-09-15 00:00:00,XLM/USD,0.05941,0.05948,0.05813,0.05828,13601.48,231496.36
1568419200,2019-09-14 00:00:00,XLM/USD,0.05773,0.05969,0.05701,0.05941,40747.89,704605.99
1568332800,2019-09-13 00:00:00,XLM/USD,0.0583,0.05876,0.05762,0.05773,12391.81,213871.91
1568246400,2019-09-12 00:00:00,XLM/USD,0.05895,0.059,0.05787,0.0583,6988.41,119903.24
1568160000,2019-09-11 00:00:00,XLM/USD,0.0596,0.05995,0.05826,0.05895,8488.72,144136.99
1568073600,2019-09-10 00:00:00,XLM/USD,0.06052,0.06127,0.0594,0.0596,7749.52,128694.96
1567987200,2019-09-09 00:00:00,XLM/USD,0.06157,0.06204,0.05973,0.06052,9345.04,154966.77
1567900800,2019-09-08 00:00:00,XLM/USD,0.06093,0.06191,0.06055,0.06157,16157.43,263542.72
1567814400,2019-09-07 00:00:00,XLM/USD,0.05822,0.0617,0.05822,0.06093,15694.26,257836.35
1567728000,2019-09-06 00:00:00,XLM/USD,0.06022,0.061,0.05769,0.05822,55542.23,926146.23
1567641600,2019-09-05 00:00:00,XLM/USD,0.06141,0.06208,0.06004,0.06022,32087.29,528132.57
1567555200,2019-09-04 00:00:00,XLM/USD,0.06309,0.06309,0.06141,0.06141,19654.76,314712.12
1567468800,2019-09-03 00:00:00,XLM/USD,0.06305,0.06411,0.06245,0.06309,54809.29,868925.45
1567382400,2019-09-02 00:00:00,XLM/USD,0.06223,0.06429,0.06115,0.06305,20891.32,331820.9
1567296000,2019-09-01 00:00:00,XLM/USD,0.06196,0.0627,0.06141,0.06223,13444.17,216212.9
1567209600,2019-08-31 00:00:00,XLM/USD,0.06254,0.06282,0.061,0.06196,4831.98,78569.88
1567123200,2019-08-30 00:00:00,XLM/USD,0.06202,0.06377,0.06141,0.06254,15756.77,251231.28
1567036800,2019-08-29 00:00:00,XLM/USD,0.06417,0.06417,0.06033,0.06202,142833.88,2301402.75
1566950400,2019-08-28 00:00:00,XLM/USD,0.06771,0.06832,0.0632,0.06417,34754.62,523121.28
1566864000,2019-08-27 00:00:00,XLM/USD,0.0695,0.06985,0.06739,0.06771,27317.63,400056.97
1566777600,2019-08-26 00:00:00,XLM/USD,0.06932,0.07131,0.06898,0.0695,26553.48,380925.29
1566691200,2019-08-25 00:00:00,XLM/USD,0.07025,0.0724,0.06825,0.06932,63938.65,910888.35
1566604800,2019-08-24 00:00:00,XLM/USD,0.06971,0.07086,0.06776,0.07025,35503.41,510705.03
1566518400,2019-08-23 00:00:00,XLM/USD,0.06889,0.06972,0.06782,0.06971,59497.47,863159.84
1566432000,2019-08-22 00:00:00,XLM/USD,0.06684,0.06936,0.06575,0.06889,25060.21,371392.27
1566345600,2019-08-21 00:00:00,XLM/USD,0.06877,0.06892,0.06575,0.06684,28922.85,431879.13
1566259200,2019-08-20 00:00:00,XLM/USD,0.07212,0.0724,0.06877,0.06877,40375.9,580592.88
1566172800,2019-08-19 00:00:00,XLM/USD,0.07098,0.07212,0.07035,0.07212,44571.84,625348.32
1566086400,2019-08-18 00:00:00,XLM/USD,0.06751,0.07156,0.06728,0.07098,26144.8,373639.36
1566000000,2019-08-17 00:00:00,XLM/USD,0.06889,0.06949,0.0668,0.06751,21761.95,318353.27
1565913600,2019-08-16 00:00:00,XLM/USD,0.07043,0.07092,0.06731,0.06889,57508.6,830828.99
1565827200,2019-08-15 00:00:00,XLM/USD,0.0694,0.0711,0.066,0.07043,66307.95,968556.4
1565740800,2019-08-14 00:00:00,XLM/USD,0.07446,0.07471,0.06727,0.0694,61413.37,850966.06
1565654400,2019-08-13 00:00:00,XLM/USD,0.07572,0.07591,0.07303,0.07446,9654.0,130117.54
1565568000,2019-08-12 00:00:00,XLM/USD,0.07829,0.07829,0.0754,0.07572,51414.51,675829.64
1565481600,2019-08-11 00:00:00,XLM/USD,0.0735,0.08021,0.07337,0.07829,50382.73,650306.68
1565395200,2019-08-10 00:00:00,XLM/USD,0.0721,0.07465,0.07159,0.0735,27994.94,383557.38
1565308800,2019-08-09 00:00:00,XLM/USD,0.07745,0.07745,0.07176,0.0721,39059.23,518872.51
1565222400,2019-08-08 00:00:00,XLM/USD,0.07846,0.07869,0.07654,0.07745,29727.83,383140.34
1565136000,2019-08-07 00:00:00,XLM/USD,0.07831,0.07948,0.07721,0.07846,23438.33,298483.68
1565049600,2019-08-06 00:00:00,XLM/USD,0.0828,0.0828,0.07708,0.07831,72461.08,906356.2
1564963200,2019-08-05 00:00:00,XLM/USD,0.08162,0.08426,0.08117,0.0828,79006.44,952908.55
1564876800,2019-08-04 00:00:00,XLM/USD,0.08264,0.08284,0.08099,0.08162,14580.54,178067.69
1564790400,2019-08-03 00:00:00,XLM/USD,0.08218,0.08302,0.08184,0.08264,4415.26,53609.7
1564704000,2019-08-02 00:00:00,XLM/USD,0.08302,0.08338,0.082,0.08218,33652.71,407058.15
1564617600,2019-08-01 00:00:00,XLM/USD,0.08421,0.08421,0.0819,0.08302,12218.28,148007.5
1564531200,2019-07-31 00:00:00,XLM/USD,0.08375,0.08514,0.08298,0.08421,16243.97,193802.4
1564444800,2019-07-30 00:00:00,XLM/USD,0.08285,0.08455,0.08169,0.08375,10142.04,121253.04
1564358400,2019-07-29 00:00:00,XLM/USD,0.08332,0.08544,0.0825,0.08285,30877.35,369777.17
1564272000,2019-07-28 00:00:00,XLM/USD,0.08377,0.08472,0.08058,0.08332,43827.52,531266.99
1564185600,2019-07-27 00:00:00,XLM/USD,0.08772,0.08961,0.08289,0.08377,23586.44,277604.55
1564099200,2019-07-26 00:00:00,XLM/USD,0.08581,0.08983,0.08337,0.08772,28494.87,330392.28
1564012800,2019-07-25 00:00:00,XLM/USD,0.08564,0.08832,0.08486,0.08581,18507.88,214289.33
1563926400,2019-07-24 00:00:00,XLM/USD,0.08408,0.08667,0.08117,0.08564,36963.98,443523.91
1563840000,2019-07-23 00:00:00,XLM/USD,0.088,0.08853,0.08373,0.08408,57236.14,671311.7
1563753600,2019-07-22 00:00:00,XLM/USD,0.09056,0.09162,0.08584,0.088,23683.49,266920.43
1563667200,2019-07-21 00:00:00,XLM/USD,0.095,0.095,0.08861,0.09056,19610.76,213419.41
1563580800,2019-07-20 00:00:00,XLM/USD,0.09393,0.098,0.09139,0.095,51946.07,546870.17
1563494400,2019-07-19 00:00:00,XLM/USD,0.08787,0.09449,0.08728,0.09393,70926.75,789806.37
1563408000,2019-07-18 00:00:00,XLM/USD,0.08067,0.09251,0.07934,0.08787,124483.13,1460847.26
1563321600,2019-07-17 00:00:00,XLM/USD,0.07842,0.08365,0.076,0.08067,104695.28,1302933.68
1563235200,2019-07-16 00:00:00,XLM/USD,0.08532,0.08735,0.07782,0.07842,123561.61,1509983.09
1563148800,2019-07-15 00:00:00,XLM/USD,0.08554,0.08788,0.08163,0.08532,175999.28,2080677.28
1563062400,2019-07-14 00:00:00,XLM/USD,0.09509,0.09546,0.0853,0.08554,56273.13,634189.03
1562976000,2019-07-13 00:00:00,XLM/USD,0.09762,0.1,0.09116,0.09509,45076.39,472903.04
1562889600,2019-07-12 00:00:00,XLM/USD,0.0864,0.1009,0.0864,0.09762,164326.17,1725332.71
1562803200,2019-07-11 00:00:00,XLM/USD,0.09511,0.09511,0.08544,0.0864,86952.67,982388.4
1562716800,2019-07-10 00:00:00,XLM/USD,0.1012,0.102,0.09202,0.09511,186390.12,1941334.79
1562630400,2019-07-09 00:00:00,XLM/USD,0.1042,0.1049,0.1006,0.1012,70801.29,688292.16
1562544000,2019-07-08 00:00:00,XLM/USD,0.1062,0.1064,0.1037,0.1042,76744.23,729490.04
1562457600,2019-07-07 00:00:00,XLM/USD,0.1037,0.1062,0.1028,0.1062,46364.39,441353.65
1562371200,2019-07-06 00:00:00,XLM/USD,0.1003,0.1065,0.1003,0.1037,45034.03,436450.94
1562284800,2019-07-05 00:00:00,XLM/USD,0.0997,0.1019,0.099,0.1003,45447.89,452063.04
1562198400,2019-07-04 00:00:00,XLM/USD,0.105,0.1062,0.09912,0.0997,85384.72,834557.83
1562112000,2019-07-03 00:00:00,XLM/USD,0.1033,0.1059,0.1022,0.105,44488.13,426653.23
1562025600,2019-07-02 00:00:00,XLM/USD,0.1065,0.1065,0.1002,0.1033,45776.9,443837.27
1561939200,2019-07-01 00:00:00,XLM/USD,0.1048,0.1102,0.1019,0.1065,217238.91,2022030.39
1561852800,2019-06-30 00:00:00,XLM/USD,0.1153,0.1153,0.104,0.1048,96484.91,903119.84
1561766400,2019-06-29 00:00:00,XLM/USD,0.1105,0.1188,0.106,0.1153,85415.71,756014.4
1561680000,2019-06-28 00:00:00,XLM/USD,0.1077,0.113,0.1066,0.1105,144562.26,1316829.44
1561593600,2019-06-27 00:00:00,XLM/USD,0.1212,0.1227,0.1041,0.1077,378582.42,3400258.91
1561507200,2019-06-26 00:00:00,XLM/USD,0.1239,0.1318,0.1168,0.1212,414962.19,3335931.21
1561420800,2019-06-25 00:00:00,XLM/USD,0.1281,0.1299,0.1216,0.1239,221763.84,1765148.99
1561334400,2019-06-24 00:00:00,XLM/USD,0.1289,0.129,0.1243,0.1281,197854.66,1550904.16
1561248000,2019-06-23 00:00:00,XLM/USD,0.1284,0.1334,0.128,0.1289,168698.73,1286941.35
1561161600,2019-06-22 00:00:00,XLM/USD,0.1234,0.1358,0.1232,0.1284,375492.09,2910395.51
1561075200,2019-06-21 00:00:00,XLM/USD,0.1219,0.1258,0.1214,0.1234,108005.0,871696.82
1560988800,2019-06-20 00:00:00,XLM/USD,0.1247,0.1248,0.1206,0.1219,161053.55,1315787.11
1560902400,2019-06-19 00:00:00,XLM/USD,0.1238,0.1266,0.1234,0.1247,42244.44,338429.36
1560816000,2019-06-18 00:00:00,XLM/USD,0.1307,0.1314,0.1226,0.1238,110219.99,871738.55
1560729600,2019-06-17 00:00:00,XLM/USD,0.1296,0.1327,0.128,0.1307,132403.7,1020090.65
1560643200,2019-06-16 00:00:00,XLM/USD,0.1271,0.134,0.1257,0.1296,217438.96,1678811.97
1560556800,2019-06-15 00:00:00,XLM/USD,0.1256,0.128,0.1243,0.1271,84255.35,669117.83
1560470400,2019-06-14 00:00:00,XLM/USD,0.1245,0.126,0.121,0.1256,68664.56,557797.85
1560384000,2019-06-13 00:00:00,XLM/USD,0.1275,0.128,0.1243,0.1245,54632.59,432355.61
1560297600,2019-06-12 00:00:00,XLM/USD,0.1225,0.1278,0.121,0.1275,56060.37,447024.94
1560211200,2019-06-11 00:00:00,XLM/USD,0.1234,0.124,0.1187,0.1225,47800.0,393243.66
1560124800,2019-06-10 00:00:00,XLM/USD,0.1191,0.124,0.1172,0.1234,95122.9,779229.43
1560038400,2019-06-09 00:00:00,XLM/USD,0.1241,0.1249,0.1166,0.1191,83115.66,691272.2
1559952000,2019-06-08 00:00:00,XLM/USD,0.1276,0.1292,0.1228,0.1241,36764.14,294532.61
1559865600,2019-06-07 00:00:00,XLM/USD,0.125,0.1305,0.1244,0.1276,101516.45,794553.95
1559779200,2019-06-06 00:00:00,XLM/USD,0.121,0.125,0.1184,0.125,37370.29,306853.27
1559692800,2019-06-05 00:00:00,XLM/USD,0.12,0.1258,0.1196,0.121,48640.84,394692.95
1559606400,2019-06-04 00:00:00,XLM/USD,0.1285,0.1285,0.117,0.12,250473.64,2052788.81
1559520000,2019-06-03 00:00:00,XLM/USD,0.1361,0.1396,0.1262,0.1285,88818.95,674383.93
1559433600,2019-06-02 00:00:00,XLM/USD,0.1326,0.1388,0.1324,0.1361,85109.43,626728.7
1559347200,2019-06-01 00:00:00,XLM/USD,0.1331,0.1349,0.1282,0.1326,129028.44,980118.04
1559260800,2019-05-31 00:00:00,XLM/USD,0.1283,0.134,0.124,0.1331,145353.59,1128957.57
1559174400,2019-05-30 00:00:00,XLM/USD,0.1355,0.1447,0.1244,0.1283,587916.49,4318571.28
